locality,zone,bhk,total_sqft,bathrooms,balconies,age_years,floor_no,total_floors,floor_ratio,sqft_per_bhk,property_type,amenities_score,parking,distance_to_it_park_km
Somwar Peth,Central,1,531.3,1,2.0,3,6,11,0.5454545454545454,531.3,Apartment,5,1,2.0
Narayan Peth,Central,2,1175.2,3,1.0,5,3,12,0.25,587.6,Apartment,4,1,5.1
Kalyani Nagar,Premium West,3,1625.6,4,2.0,8,3,6,0.5,541.8666666666667,Builder Floor,0,1,6.3
Wakad,Mid-tier,2,1099.3,2,2.0,3,4,8,0.5,549.65,Apartment,4,1,0.1
Koregaon Park,Premium West,2,1373.5,2,1.0,2,5,24,0.20833333333333334,686.75,Apartment,3,1,12.0
Shivaji Nagar,Central,5,2821.7,6,2.0,3,12,18,0.6666666666666666,564.3399999999999,Apartment,1,1,5.1
Sinhgad Road,Outskirts,4,2493.4,4,2.0,18,4,12,0.3333333333333333,623.35,Apartment,3,1,9.7
Somwar Peth,Central,2,1057.3,2,2.0,1,14,25,0.56,528.65,Builder Floor,4,1,2.5
Kondhwa,Outskirts,4,2066.6,4,1.0,0,3,20,0.15,516.65,Apartment,3,1,1.0
Moshi,Outskirts,3,1658.1,4,1.0,3,0,16,0.0,552.6999999999999,Apartment,3,0,3.1
Swargate,Central,4,2194.3,4,1.0,2,2,3,0.6666666666666666,548.575,Apartment,4,1,7.8
Somwar Peth,Central,2,1034.0,3,2.0,5,2,9,0.2222222222222222,517.0,Villa,4,1,2.8
Pashan,Premium West,2,956.1,2,3.0,12,16,20,0.8,478.05,Builder Floor,5,1,10.4
Narayan Peth,Central,2,1136.1,3,2.0,18,9,15,0.6,568.05,Apartment,4,1,5.5
Somwar Peth,Central,3,1188.4,4,1.0,3,2,5,0.4,396.1333333333334,Apartment,2,0,0.3
Aundh,Premium West,2,1354.4,2,2.0,0,2,10,0.2,677.2,Apartment,5,1,7.2
Wakad,Mid-tier,2,1295.7,2,2.0,12,9,17,0.5294117647058824,647.85,Villa,2,0,3.1
Aundh,Premium West,1,650.9,1,2.0,8,5,9,0.5555555555555556,650.9,Apartment,4,1,0.1
Swargate,Central,4,2459.1,4,0.0,5,15,24,0.625,614.775,Apartment,3,0,8.3
Moshi,Outskirts,3,1624.3,4,1.0,3,5,14,0.35714285714285715,541.4333333333333,Apartment,3,1,6.9
Kondhwa,Outskirts,3,1492.2,3,2.0,5,11,25,0.44,497.40000000000003,Apartment,3,1,7.9
Kalyani Nagar,Premium West,1,643.2,2,2.0,18,2,12,0.16666666666666666,643.2,Apartment,2,1,9.3
Bavdhan,Mid-tier,2,1021.0,2,1.0,25,11,19,0.5789473684210527,510.5,Apartment,0,1,5.9
Moshi,Outskirts,2,1137.5,2,2.0,12,3,3,1.0,568.75,Apartment,0,1,0.7
Ravet,Mid-tier,3,1234.5,4,2.0,0,11,23,0.4782608695652174,411.5,Apartment,1,1,8.7
Koregaon Park,Premium West,1,561.0,1,2.0,0,2,24,0.08333333333333333,561.0,Apartment,2,1,1.0
Ravet,Mid-tier,2,879.6,2,1.0,3,2,6,0.3333333333333333,439.8,Apartment,1,1,0.8
Wagholi,Outskirts,2,696.8,3,2.0,1,17,24,0.7083333333333334,348.4,Builder Floor,2,1,0.6
Camp,Central,2,1094.7,3,1.0,3,9,21,0.42857142857142855,547.35,Apartment,1,1,5.9
Wakad,Mid-tier,2,961.0,2,1.0,8,29,29,1.0,480.5,Apartment,0,0,0.4
Narayan Peth,Central,3,1421.5,4,0.0,0,23,23,1.0,473.8333333333333,Apartment,2,0,2.0
Sinhgad Road,Outskirts,3,1596.4,3,1.0,8,8,21,0.38095238095238093,532.1333333333333,Apartment,1,1,6.1
Bavdhan,Mid-tier,2,1205.8,3,2.0,3,16,28,0.5714285714285714,602.9,Apartment,2,1,7.8
Ravet,Mid-tier,2,1099.5,2,2.0,0,1,7,0.14285714285714285,549.75,Apartment,4,1,5.5
Moshi,Outskirts,2,1484.6,2,1.0,12,1,9,0.1111111111111111,742.3,Apartment,3,1,1.0
Kiwale,Outskirts,2,1081.5,2,2.0,3,22,28,0.7857142857142857,540.75,Apartment,0,1,1.6
Kalyani Nagar,Premium West,3,1389.5,3,0.0,1,19,25,0.76,463.1666666666667,Apartment,3,0,5.6
NIBM Road,Outskirts,4,1804.4,4,2.0,8,1,5,0.2,451.1,Apartment,0,1,0.5
Moshi,Outskirts,4,2551.4,4,3.0,8,4,5,0.8,637.85,Apartment,0,0,10.8
Shivaji Nagar,Central,4,1941.0,4,2.0,25,3,15,0.2,485.25,Apartment,2,1,2.9
Bavdhan,Mid-tier,2,1152.9,2,2.0,5,4,21,0.19047619047619047,576.45,Apartment,5,1,4.8
Swargate,Central,2,1011.6,2,3.0,8,25,27,0.9259259259259259,505.8,Apartment,4,1,12.4
Bavdhan,Mid-tier,3,1227.8,4,1.0,1,6,9,0.6666666666666666,409.26666666666665,Apartment,2,1,8.3
Aundh,Premium West,2,890.1,2,0.0,5,4,4,1.0,445.05,Apartment,4,0,3.4
Narayan Peth,Central,3,1430.1,3,1.0,0,5,28,0.17857142857142858,476.7,Apartment,5,1,4.8
Wakad,Mid-tier,3,997.2,4,0.0,1,10,12,0.8333333333333334,332.40000000000003,Apartment,3,1,12.6
Aundh,Premium West,3,1544.1,3,1.0,0,24,29,0.8275862068965517,514.6999999999999,Apartment,3,1,8.0
Narhe,Outskirts,3,1708.0,3,2.0,18,1,3,0.3333333333333333,569.3333333333334,Builder Floor,4,1,8.5
Moshi,Outskirts,2,1004.7,2,2.0,18,0,5,0.0,502.35,Apartment,5,0,9.7
Bavdhan,Mid-tier,3,1240.1,4,1.0,3,10,12,0.8333333333333334,413.3666666666666,Apartment,5,1,0.9
Pashan,Premium West,2,718.9,3,1.0,25,7,8,0.875,359.45,Apartment,4,1,14.6
Narhe,Outskirts,3,1879.6,4,2.0,25,0,10,0.0,626.5333333333333,Apartment,3,0,9.2
Hadapsar,Outskirts,2,1240.6,2,0.0,8,5,21,0.23809523809523808,620.3,Apartment,5,0,2.5
Baner,Premium West,2,1346.0,2,,1,7,25,0.28,673.0,Apartment,3,0,6.6
Undri,Outskirts,2,982.1,2,1.0,2,0,3,0.0,491.05,Apartment,5,0,2.0
Narhe,Outskirts,3,1418.9,4,2.0,5,4,28,0.14285714285714285,472.9666666666667,Apartment,1,1,10.3
Swargate,Central,2,1063.5,3,2.0,5,5,6,0.8333333333333334,531.75,Apartment,1,1,4.7
Shivaji Nagar,Central,3,1442.6,3,2.0,18,3,5,0.6,480.8666666666666,Apartment,4,0,5.7
Camp,Central,2,941.1,2,1.0,5,19,20,0.95,470.55,Apartment,2,0,9.0
Koregaon Park,Premium West,2,1253.6,2,1.0,3,4,5,0.8,626.8,Apartment,0,0,7.0
Kondhwa,Outskirts,2,987.6,2,0.0,3,12,28,0.42857142857142855,493.8,Builder Floor,0,1,11.7
Moshi,Outskirts,3,1416.5,3,1.0,3,8,8,1.0,472.1666666666667,Builder Floor,0,1,1.4
Sinhgad Road,Outskirts,4,2577.4,4,2.0,8,2,3,0.6666666666666666,644.35,Apartment,2,0,5.3
Kharadi,IT Corridor,3,1319.9,3,2.0,12,7,14,0.5,439.9666666666667,Apartment,2,1,10.8
Swargate,Central,3,1451.2,3,3.0,12,20,26,0.7692307692307693,483.73333333333335,Apartment,4,1,5.9
Hadapsar,Outskirts,5,3456.1,6,0.0,0,1,6,0.16666666666666666,691.22,Apartment,4,1,10.6
Kondhwa,Outskirts,2,1094.5,3,1.0,5,22,29,0.7586206896551724,547.25,Apartment,2,0,3.4
Narhe,Outskirts,3,1445.3,3,2.0,1,3,11,0.2727272727272727,481.76666666666665,Apartment,4,1,5.8
Aundh,Premium West,3,1657.4,3,1.0,3,7,17,0.4117647058823529,552.4666666666667,Builder Floor,0,1,13.6
Hadapsar,Outskirts,3,1375.8,4,1.0,5,1,4,0.25,458.59999999999997,Apartment,4,1,3.4
Bavdhan,Mid-tier,2,1030.7,3,2.0,2,10,28,0.35714285714285715,515.35,Apartment,3,1,0.4
Magarpatta,Mid-tier,2,1045.8,3,2.0,8,1,5,0.2,522.9,Apartment,0,1,6.0
Wakad,Mid-tier,3,1330.3,3,2.0,25,0,13,0.0,443.43333333333334,Apartment,2,0,0.3
Kiwale,Outskirts,3,1566.3,4,2.0,3,10,19,0.5263157894736842,522.1,Apartment,1,1,10.6
Balewadi,IT Corridor,2,837.7,3,0.0,3,10,20,0.5,418.85,Builder Floor,4,1,1.9
Koregaon Park,Premium West,2,1150.9,2,2.0,5,3,18,0.16666666666666666,575.45,Apartment,0,1,9.8
Wakad,Mid-tier,1,573.0,1,2.0,1,9,14,0.6428571428571429,573.0,Apartment,0,0,9.0
Baner,Premium West,2,873.6,2,0.0,8,0,23,0.0,436.8,Apartment,2,1,2.8
Ravet,Mid-tier,2,1106.1,2,1.0,18,6,8,0.75,553.05,Apartment,4,1,9.8
Wakad,Mid-tier,4,2039.8,4,2.0,5,0,20,0.0,509.95,Apartment,2,1,1.8
Kharadi,IT Corridor,2,1007.9,2,1.0,2,6,29,0.20689655172413793,503.95,Apartment,2,1,8.5
Balewadi,IT Corridor,2,1190.3,2,3.0,25,14,24,0.5833333333333334,595.15,Apartment,5,1,2.2
Kharadi,IT Corridor,1,625.6,2,3.0,3,3,6,0.5,625.6,Apartment,4,1,2.7
Hadapsar,Outskirts,2,1052.2,2,1.0,3,3,5,0.6,526.1,Apartment,0,1,6.0
Shivaji Nagar,Central,2,767.3,3,1.0,8,20,22,0.9090909090909091,383.65,Apartment,2,1,0.1
Kothrud,IT Corridor,2,1077.2,2,1.0,8,13,23,0.5652173913043478,538.6,Apartment,3,0,7.4
Moshi,Outskirts,5,2287.2,6,3.0,8,16,23,0.6956521739130435,457.43999999999994,Apartment,5,0,8.5
Wagholi,Outskirts,1,587.0,1,2.0,18,1,16,0.0625,587.0,Apartment,5,1,10.8
Sinhgad Road,Outskirts,4,2066.0,4,1.0,18,1,11,0.09090909090909091,516.5,Villa,0,1,8.3
Kondhwa,Outskirts,3,1529.3,3,2.0,5,8,12,0.6666666666666666,509.76666666666665,Apartment,1,1,1.4
Chinchwad,Outskirts,2,1175.6,3,2.0,18,17,22,0.7727272727272727,587.8,Apartment,2,1,3.4
Viman Nagar,IT Corridor,2,951.5,3,1.0,1,14,29,0.4827586206896552,475.75,Apartment,3,1,13.8
Somwar Peth,Central,2,1273.9,2,2.0,5,10,25,0.4,636.95,Apartment,0,1,10.4
Baner,Premium West,2,848.2,3,2.0,8,1,3,0.3333333333333333,424.1,Villa,1,1,4.8
Shivaji Nagar,Central,3,1292.4,4,1.0,5,6,9,0.6666666666666666,430.8,Apartment,0,1,1.5
Viman Nagar,IT Corridor,3,1540.1,3,1.0,5,0,5,0.0,513.3666666666667,Apartment,5,1,6.1
Swargate,Central,3,1652.9,4,1.0,1,1,13,0.07692307692307693,550.9666666666667,Apartment,0,1,5.4
Aundh,Premium West,2,952.5,2,3.0,0,3,4,0.75,476.25,Apartment,2,1,10.8
Shivaji Nagar,Central,1,540.2,2,1.0,8,4,23,0.17391304347826086,540.2,Apartment,0,1,7.7
Chinchwad,Outskirts,2,977.7,3,1.0,1,14,25,0.56,488.85,Apartment,4,0,3.4
Chinchwad,Outskirts,4,1921.2,5,1.0,3,22,23,0.9565217391304348,480.3,Apartment,0,1,9.0
Koregaon Park,Premium West,4,1036.8,4,2.0,5,1,12,0.08333333333333333,259.2,Apartment,0,0,5.4
Baner,Premium West,2,1098.5,2,1.0,5,7,13,0.5384615384615384,549.25,Apartment,0,1,2.5
Bavdhan,Mid-tier,3,1166.3,3,1.0,5,3,10,0.3,388.76666666666665,Builder Floor,1,1,1.1
Baner,Premium West,4,2111.5,4,1.0,18,8,10,0.8,527.875,Apartment,0,1,9.6
Hadapsar,Outskirts,2,1368.4,3,2.0,1,3,13,0.23076923076923078,684.2,Villa,2,1,3.2
Chinchwad,Outskirts,1,691.3,1,2.0,2,3,17,0.17647058823529413,691.3,Villa,5,1,4.9
Hinjewadi,Mid-tier,4,1953.5,4,2.0,3,11,13,0.8461538461538461,488.375,Apartment,0,1,12.1
Hadapsar,Outskirts,2,800.6,2,0.0,5,11,28,0.39285714285714285,400.3,Apartment,3,0,9.3
Hadapsar,Outskirts,2,962.5,2,2.0,5,0,28,0.0,481.25,Builder Floor,3,1,2.1
Kondhwa,Outskirts,4,2578.7,4,1.0,5,7,13,0.5384615384615384,644.675,Builder Floor,1,1,8.1
Kharadi,IT Corridor,3,1429.1,3,3.0,12,2,17,0.11764705882352941,476.3666666666666,Apartment,2,1,0.2
Shivaji Nagar,Central,3,1371.4,3,1.0,0,3,4,0.75,457.1333333333334,Apartment,3,1,2.1
Magarpatta,Mid-tier,2,1249.1,2,2.0,3,14,14,1.0,624.55,Apartment,3,1,4.2
Pashan,Premium West,2,1071.5,2,1.0,25,3,4,0.75,535.75,Apartment,5,1,2.2
Aundh,Premium West,3,1689.0,3,1.0,5,0,12,0.0,563.0,Villa,2,0,6.4
Kharadi,IT Corridor,3,1637.9,4,2.0,1,6,23,0.2608695652173913,545.9666666666667,Apartment,1,1,9.1
Kalyani Nagar,Premium West,4,2112.6,4,2.0,1,10,10,1.0,528.15,Apartment,1,1,6.5
Kondhwa,Outskirts,3,1348.3,4,3.0,12,4,4,1.0,449.43333333333334,Apartment,5,1,3.7
Viman Nagar,IT Corridor,2,1058.4,2,2.0,1,3,12,0.25,529.2,Villa,3,1,8.6
Kiwale,Outskirts,4,1943.4,4,3.0,5,10,27,0.37037037037037035,485.85,Apartment,4,0,5.7
Viman Nagar,IT Corridor,3,1921.8,3,2.0,12,8,12,0.6666666666666666,640.6,Apartment,4,1,1.4
Kothrud,IT Corridor,4,2070.3,4,3.0,12,0,3,0.0,517.575,Apartment,5,1,11.2
Kiwale,Outskirts,3,1775.3,3,1.0,5,2,4,0.5,591.7666666666667,Apartment,5,1,12.3
Baner,Premium West,2,912.3,3,1.0,8,0,16,0.0,456.15,Apartment,5,1,2.9
Somwar Peth,Central,3,1660.7,4,,1,8,9,0.8888888888888888,553.5666666666667,Apartment,3,0,8.6
Wagholi,Outskirts,2,1015.9,2,2.0,12,9,18,0.5,507.95,Apartment,1,1,6.8
Balewadi,IT Corridor,3,1726.7,3,2.0,5,5,8,0.625,575.5666666666667,Apartment,3,1,8.6
Narayan Peth,Central,4,1900.0,5,2.0,1,3,14,0.21428571428571427,475.0,Apartment,1,1,8.0
Aundh,Premium West,2,939.6,2,3.0,5,14,25,0.56,469.8,Apartment,2,1,6.0
Sinhgad Road,Outskirts,3,1620.1,3,2.0,12,4,28,0.14285714285714285,540.0333333333333,Apartment,3,1,1.9
Viman Nagar,IT Corridor,2,1285.0,2,3.0,2,1,11,0.09090909090909091,642.5,Apartment,1,1,11.1
Shivaji Nagar,Central,4,2197.2,5,0.0,3,9,9,1.0,549.3,Builder Floor,0,0,5.3
Narhe,Outskirts,3,1873.4,3,1.0,1,12,20,0.6,624.4666666666667,Apartment,4,1,5.4
Swargate,Central,3,1439.1,3,1.0,5,6,6,1.0,479.7,Apartment,4,1,0.3
Wakad,Mid-tier,4,1528.7,4,0.0,2,1,3,0.3333333333333333,382.175,Apartment,2,0,7.6
Camp,Central,2,1196.6,3,2.0,5,1,5,0.2,598.3,Apartment,5,1,2.5
Kiwale,Outskirts,1,509.5,1,1.0,12,7,25,0.28,509.5,Apartment,4,1,4.1
Bavdhan,Mid-tier,4,2253.2,5,1.0,1,7,20,0.35,563.3,Apartment,2,1,9.2
Narhe,Outskirts,4,2305.5,5,1.0,8,15,16,0.9375,576.375,Apartment,2,1,5.7
Moshi,Outskirts,1,811.7,1,1.0,2,22,23,0.9565217391304348,811.7,Apartment,0,1,3.1
Undri,Outskirts,2,1278.9,3,1.0,8,4,18,0.2222222222222222,639.45,Apartment,3,0,6.1
Aundh,Premium West,2,1121.9,2,2.0,1,9,12,0.75,560.95,Apartment,4,1,9.9
Pashan,Premium West,2,1337.6,2,2.0,3,0,21,0.0,668.8,Apartment,1,1,8.6
Hinjewadi,Mid-tier,1,468.3,1,2.0,25,1,3,0.3333333333333333,468.3,Villa,1,1,9.0
Kothrud,IT Corridor,2,1215.4,2,3.0,18,9,12,0.75,607.7,Builder Floor,1,1,3.9
Hinjewadi,Mid-tier,1,562.0,2,2.0,5,3,28,0.10714285714285714,562.0,Apartment,3,0,6.7
Shivaji Nagar,Central,1,712.8,1,1.0,3,1,12,0.08333333333333333,712.8,Apartment,0,1,2.6
Kharadi,IT Corridor,3,1698.4,3,1.0,5,4,4,1.0,566.1333333333333,Apartment,4,1,5.4
Camp,Central,2,1297.8,2,1.0,5,1,18,0.05555555555555555,648.9,Apartment,4,1,12.0
Narhe,Outskirts,4,2251.0,5,1.0,3,0,9,0.0,562.75,Apartment,2,0,4.6
Somwar Peth,Central,3,1583.5,3,2.0,2,2,15,0.13333333333333333,527.8333333333334,Apartment,4,1,10.4
Moshi,Outskirts,2,1053.8,2,1.0,5,19,27,0.7037037037037037,526.9,Apartment,5,0,1.3
Bavdhan,Mid-tier,2,774.0,2,1.0,18,1,23,0.043478260869565216,387.0,Builder Floor,5,1,9.0
Magarpatta,Mid-tier,4,2378.6,4,0.0,2,12,12,1.0,594.65,Apartment,5,1,5.3
Baner,Premium West,2,1100.7,2,3.0,8,4,9,0.4444444444444444,550.35,Apartment,0,1,3.0
Somwar Peth,Central,2,865.4,3,2.0,8,5,5,1.0,432.7,Builder Floor,4,1,1.1
Narayan Peth,Central,4,2107.4,4,,5,24,29,0.8275862068965517,526.85,Apartment,4,1,8.6
Shivaji Nagar,Central,2,937.6,3,2.0,3,0,9,0.0,468.8,Builder Floor,1,1,5.1
Somwar Peth,Central,2,1167.3,2,1.0,2,19,19,1.0,583.65,Villa,1,0,11.5
Undri,Outskirts,3,1722.1,3,1.0,2,18,22,0.8181818181818182,574.0333333333333,Apartment,5,1,8.2
Bavdhan,Mid-tier,2,865.2,3,1.0,1,2,18,0.1111111111111111,432.6,Apartment,4,0,4.7
Aundh,Premium West,3,1487.0,3,2.0,1,0,3,0.0,495.6666666666667,Builder Floor,2,1,3.6
Shivaji Nagar,Central,2,1246.8,2,1.0,1,1,15,0.06666666666666667,623.4,Apartment,5,1,7.8
Kiwale,Outskirts,2,958.5,2,2.0,5,0,8,0.0,479.25,Villa,0,1,7.1
Ravet,Mid-tier,2,877.7,2,2.0,8,1,19,0.05263157894736842,438.85,Apartment,0,1,2.0
Pashan,Premium West,2,1055.0,3,1.0,8,14,22,0.6363636363636364,527.5,Apartment,0,0,8.2
NIBM Road,Outskirts,1,543.8,1,2.0,2,10,24,0.4166666666666667,543.8,Builder Floor,5,1,5.5
Kondhwa,Outskirts,2,937.4,2,2.0,5,15,26,0.5769230769230769,468.7,Apartment,3,1,5.4
Balewadi,IT Corridor,2,1176.3,2,3.0,18,20,20,1.0,588.15,Apartment,1,1,1.7
Viman Nagar,IT Corridor,1,563.8,1,1.0,5,3,22,0.13636363636363635,563.8,Apartment,4,1,2.9
Kondhwa,Outskirts,3,1788.4,3,2.0,5,9,11,0.8181818181818182,596.1333333333333,Apartment,0,1,7.4
Swargate,Central,2,1057.2,2,2.0,1,4,15,0.26666666666666666,528.6,Apartment,4,1,6.9
Boat Club Road,Premium West,3,1154.6,3,2.0,5,4,5,0.8,384.8666666666666,Apartment,3,1,7.0
Pashan,Premium West,4,1900.1,5,3.0,0,6,9,0.6666666666666666,475.025,Apartment,1,1,12.6
Aundh,Premium West,2,1155.6,2,2.0,1,3,10,0.3,577.8,Apartment,4,0,15.6
Shivaji Nagar,Central,3,1131.9,3,2.0,3,1,3,0.3333333333333333,377.3,Apartment,5,1,8.0
Ravet,Mid-tier,2,850.5,2,1.0,5,2,20,0.1,425.25,Apartment,0,0,6.3
Viman Nagar,IT Corridor,5,2682.1,5,,0,5,18,0.2777777777777778,536.42,Apartment,1,1,8.3
Shivaji Nagar,Central,1,658.6,1,3.0,1,15,20,0.75,658.6,Builder Floor,4,1,7.3
Undri,Outskirts,4,2623.9,4,1.0,12,20,28,0.7142857142857143,655.975,Apartment,2,0,6.4
Swargate,Central,2,943.2,2,1.0,12,6,10,0.6,471.6,Apartment,2,0,6.2
Boat Club Road,Premium West,5,2266.1,5,2.0,0,5,8,0.625,453.21999999999997,Villa,0,1,9.4
Kothrud,IT Corridor,4,1980.3,5,1.0,8,15,23,0.6521739130434783,495.075,Apartment,2,1,7.9
Swargate,Central,3,1506.4,3,2.0,18,21,22,0.9545454545454546,502.1333333333334,Apartment,0,1,2.7
Camp,Central,4,2437.9,4,1.0,8,3,7,0.42857142857142855,609.475,Apartment,3,1,3.5
Undri,Outskirts,4,2261.3,4,1.0,2,3,3,1.0,565.325,Apartment,4,0,2.5
Wakad,Mid-tier,3,1385.3,4,2.0,3,18,26,0.6923076923076923,461.76666666666665,Villa,2,1,4.0
Boat Club Road,Premium West,2,1071.2,2,2.0,3,10,10,1.0,535.6,Apartment,5,1,5.6
Koregaon Park,Premium West,3,1666.0,4,1.0,5,9,21,0.42857142857142855,555.3333333333334,Apartment,2,1,5.4
Pashan,Premium West,3,1922.6,4,0.0,2,20,27,0.7407407407407407,640.8666666666667,Apartment,4,1,4.0
Kothrud,IT Corridor,2,806.5,3,2.0,2,11,20,0.55,403.25,Apartment,5,1,11.6
Bavdhan,Mid-tier,2,1201.8,2,1.0,12,0,8,0.0,600.9,Builder Floor,0,1,2.6
Koregaon Park,Premium West,3,1662.5,3,1.0,18,3,25,0.12,554.1666666666666,Villa,3,0,0.7
Aundh,Premium West,3,1606.7,3,2.0,5,25,27,0.9259259259259259,535.5666666666667,Villa,2,0,3.8
Undri,Outskirts,4,2479.7,4,1.0,5,10,18,0.5555555555555556,619.925,Apartment,0,1,4.9
Pashan,Premium West,5,2551.6,5,1.0,2,4,4,1.0,510.32,Apartment,5,1,4.6
Kharadi,IT Corridor,2,1014.2,2,2.0,8,15,18,0.8333333333333334,507.1,Builder Floor,5,0,11.9
Pashan,Premium West,5,2911.0,5,2.0,1,3,7,0.42857142857142855,582.2,Apartment,3,1,0.9
Narhe,Outskirts,2,800.7,2,1.0,5,0,19,0.0,400.35,Apartment,1,1,8.0
Wakad,Mid-tier,1,535.8,2,2.0,5,9,27,0.3333333333333333,535.8,Apartment,3,0,0.5
Wakad,Mid-tier,2,1105.4,2,1.0,3,15,24,0.625,552.7,Apartment,4,1,8.0
Kondhwa,Outskirts,4,1816.3,5,1.0,0,8,24,0.3333333333333333,454.075,Apartment,1,1,10.9
Kiwale,Outskirts,4,1942.5,5,2.0,12,6,28,0.21428571428571427,485.625,Apartment,3,1,5.8
Kiwale,Outskirts,3,1716.8,3,2.0,12,10,11,0.9090909090909091,572.2666666666667,Apartment,3,0,6.6
Baner,Premium West,2,1197.3,2,0.0,2,11,22,0.5,598.65,Apartment,2,1,6.7
Narhe,Outskirts,4,2004.5,4,1.0,5,7,14,0.5,501.125,Apartment,1,0,9.9
Koregaon Park,Premium West,2,966.4,3,1.0,2,7,11,0.6363636363636364,483.2,Apartment,2,1,13.8
Undri,Outskirts,4,1656.5,5,1.0,8,4,25,0.16,414.125,Apartment,0,1,7.9
Koregaon Park,Premium West,3,1366.4,3,1.0,8,6,21,0.2857142857142857,455.4666666666667,Builder Floor,0,1,0.8
Aundh,Premium West,2,1477.0,2,2.0,12,3,8,0.375,738.5,Builder Floor,1,1,12.6
Kharadi,IT Corridor,4,2205.7,4,3.0,5,3,7,0.42857142857142855,551.425,Apartment,1,1,7.6
Bavdhan,Mid-tier,3,1384.0,4,2.0,5,0,17,0.0,461.3333333333333,Apartment,1,1,2.8
Sinhgad Road,Outskirts,1,612.3,2,1.0,8,1,7,0.14285714285714285,612.3,Apartment,0,1,9.0
Hinjewadi,Mid-tier,4,1927.8,4,1.0,8,6,27,0.2222222222222222,481.95,Apartment,4,1,11.0
Moshi,Outskirts,5,3833.4,5,2.0,8,17,22,0.7727272727272727,766.6800000000001,Apartment,0,1,2.8
NIBM Road,Outskirts,2,1261.2,2,2.0,18,12,14,0.8571428571428571,630.6,Apartment,5,1,6.1
Somwar Peth,Central,1,625.2,1,2.0,1,3,5,0.6,625.2,Apartment,2,0,3.4
Undri,Outskirts,3,1725.9,3,1.0,8,2,24,0.08333333333333333,575.3000000000001,Apartment,2,1,13.8
Kiwale,Outskirts,3,1585.3,3,1.0,5,1,11,0.09090909090909091,528.4333333333333,Apartment,1,1,2.3
Narhe,Outskirts,2,994.6,2,1.0,18,9,24,0.375,497.3,Builder Floor,4,1,6.6
Narayan Peth,Central,4,2188.7,4,2.0,8,17,21,0.8095238095238095,547.175,Apartment,1,1,10.8
Swargate,Central,3,1887.7,4,2.0,25,1,3,0.3333333333333333,629.2333333333333,Builder Floor,1,0,2.1
Chinchwad,Outskirts,2,1264.4,3,2.0,5,2,3,0.6666666666666666,632.2,Apartment,2,0,8.2
Kiwale,Outskirts,3,1472.2,4,0.0,18,5,24,0.20833333333333334,490.73333333333335,Apartment,3,1,4.1
Hinjewadi,Mid-tier,2,1186.6,3,1.0,12,6,9,0.6666666666666666,593.3,Apartment,4,0,3.9
Shivaji Nagar,Central,3,1825.3,3,1.0,0,10,28,0.35714285714285715,608.4333333333333,Villa,3,1,4.5
Hadapsar,Outskirts,4,1821.1,4,1.0,12,14,15,0.9333333333333333,455.275,Apartment,1,1,12.3
Moshi,Outskirts,3,1415.0,3,0.0,8,3,16,0.1875,471.6666666666667,Apartment,4,1,7.1
Moshi,Outskirts,3,1501.8,4,1.0,5,9,9,1.0,500.59999999999997,Builder Floor,2,1,8.8
Hadapsar,Outskirts,2,943.0,2,2.0,18,4,10,0.4,471.5,Apartment,5,1,6.1
Somwar Peth,Central,2,1477.3,3,1.0,5,2,26,0.07692307692307693,738.65,Apartment,4,0,3.2
Koregaon Park,Premium West,5,3417.0,5,1.0,12,14,16,0.875,683.4,Apartment,2,1,9.1
Undri,Outskirts,1,300.0,1,0.0,12,2,6,0.3333333333333333,300.0,Apartment,0,1,6.3
Wagholi,Outskirts,1,680.6,2,2.0,2,26,28,0.9285714285714286,680.6,Villa,1,0,14.1
Pashan,Premium West,1,543.0,2,0.0,3,8,9,0.8888888888888888,543.0,Apartment,3,1,6.2
Sinhgad Road,Outskirts,4,2162.4,4,1.0,18,2,9,0.2222222222222222,540.6,Apartment,5,1,3.5
Hadapsar,Outskirts,3,1639.2,4,1.0,12,19,26,0.7307692307692307,546.4,Apartment,0,0,9.3
Hadapsar,Outskirts,3,1597.8,3,0.0,18,1,10,0.1,532.6,Apartment,3,1,7.1
Kondhwa,Outskirts,3,1308.5,3,3.0,12,8,10,0.8,436.1666666666667,Apartment,0,1,10.8
Kiwale,Outskirts,3,1645.5,4,0.0,8,16,17,0.9411764705882353,548.5,Apartment,4,1,5.0
Hinjewadi,Mid-tier,2,890.2,3,1.0,0,3,21,0.14285714285714285,445.1,Apartment,3,1,7.2
Undri,Outskirts,2,1099.4,3,2.0,2,10,12,0.8333333333333334,549.7,Apartment,1,0,2.8
Kothrud,IT Corridor,3,1896.8,3,1.0,3,9,14,0.6428571428571429,632.2666666666667,Apartment,0,0,14.9
Aundh,Premium West,2,1097.2,2,2.0,8,2,12,0.16666666666666666,548.6,Villa,2,1,3.1
NIBM Road,Outskirts,3,1639.0,4,0.0,3,4,25,0.16,546.3333333333334,Apartment,5,0,4.8
Sinhgad Road,Outskirts,2,1085.8,3,1.0,5,3,9,0.3333333333333333,542.9,Apartment,0,1,8.5
Sinhgad Road,Outskirts,4,2673.7,5,2.0,8,13,28,0.4642857142857143,668.425,Apartment,0,0,7.7
Shivaji Nagar,Central,2,1198.5,2,3.0,12,20,22,0.9090909090909091,599.25,Apartment,1,0,7.1
